"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","CPI","TOT","AGRWTH","M","2019-10",-0.253111,
"CHE","CPI","TOT","AGRWTH","M","2019-11",-0.1311894,
"CHE","CPI","TOT","AGRWTH","M","2019-12",0.1557662,
"CHE","CPI","TOT","AGRWTH","M","2020-01",0.2022912,
"CHE","CPI","TOT","AGRWTH","M","2020-02",-0.06220843,
"CHE","CPI","TOT","AGRWTH","M","2020-03",-0.5151643,
"CHE","CPI","TOT","AGRWTH","M","2020-04",-1.062972,
"CHE","CPI","TOT","AGRWTH","M","2020-05",-1.324572,
"CHE","CPI","TOT","AGRWTH","M","2020-06",-1.274768,
"CHE","CPI","TOT","AGRWTH","M","2020-07",-0.9198853,
"CHE","CPI","TOT","AGRWTH","M","2020-08",-0.8661587,
"CHE","CPI","TOT","AGRWTH","M","2020-09",-0.7998837,
"CHE","CPI","TOT","AGRWTH","M","2020-10",-0.5703256,
"CHE","CPI","TOT","AGRWTH","M","2020-11",-0.6847875,
"CHE","CPI","TOT","AGRWTH","M","2020-12",-0.8138226,
"CHE","CPI","TOT","AGRWTH","M","2021-01",-0.5443183,
"CHE","CPI","TOT","AGRWTH","M","2021-02",-0.5040331,
"CHE","CPI","TOT","AGRWTH","M","2021-03",-0.2452262,
"CHE","CPI","TOT","AGRWTH","M","2021-04",0.3278633,
"CHE","CPI","TOT","AGRWTH","M","2021-05",0.5509537,
"CHE","CPI","TOT","AGRWTH","M","2021-06",0.6044704,
"CHE","CPI","TOT","AGRWTH","M","2021-07",0.6787792,
"CHE","CPI","TOT","AGRWTH","M","2021-08",0.8815961,
"CHE","CPI","TOT","AGRWTH","M","2021-09",0.9423667,
"CHE","CPI","TOT","AGRWTH","M","2021-10",1.241863,
"CHE","CPI","TOT","AGRWTH","M","2021-11",1.532864,
"CHE","CPI","TOT","AGRWTH","M","2021-12",1.5311,
"CHE","CPI","TOT","AGRWTH","M","2022-01",1.648788,
"CHE","CPI","TOT","AGRWTH","M","2022-02",2.150872,
"CHE","CPI","TOT","AGRWTH","M","2022-03",2.386192,
"CHE","CPI","TOT","AGRWTH","M","2022-04",2.548044,
"CHE","CPI","TOT","AGRWTH","M","2022-05",2.942478,
"CHE","CPI","TOT","AGRWTH","M","2022-06",3.384971,
"CHE","CPI","TOT","AGRWTH","M","2022-07",3.433475,
"CHE","CPI","TOT","AGRWTH","M","2022-08",3.45212,
"TUR","CPI","TOT","AGRWTH","M","2019-10",8.552845,
"TUR","CPI","TOT","AGRWTH","M","2019-11",10.56185,
"TUR","CPI","TOT","AGRWTH","M","2019-12",11.83609,
"TUR","CPI","TOT","AGRWTH","M","2020-01",12.15364,
"TUR","CPI","TOT","AGRWTH","M","2020-02",12.36738,
"TUR","CPI","TOT","AGRWTH","M","2020-03",11.85919,
"TUR","CPI","TOT","AGRWTH","M","2020-04",10.9367,
"TUR","CPI","TOT","AGRWTH","M","2020-05",11.39002,
"TUR","CPI","TOT","AGRWTH","M","2020-06",12.62239,
"TUR","CPI","TOT","AGRWTH","M","2020-07",11.76414,
"TUR","CPI","TOT","AGRWTH","M","2020-08",11.77041,
"TUR","CPI","TOT","AGRWTH","M","2020-09",11.74831,
"TUR","CPI","TOT","AGRWTH","M","2020-10",11.88962,
"TUR","CPI","TOT","AGRWTH","M","2020-11",14.0263,
"TUR","CPI","TOT","AGRWTH","M","2020-12",14.59932,
"TUR","CPI","TOT","AGRWTH","M","2021-01",14.97368,
"TUR","CPI","TOT","AGRWTH","M","2021-02",15.61091,
"TUR","CPI","TOT","AGRWTH","M","2021-03",16.19024,
"TUR","CPI","TOT","AGRWTH","M","2021-04",17.14015,
"TUR","CPI","TOT","AGRWTH","M","2021-05",16.59285,
"TUR","CPI","TOT","AGRWTH","M","2021-06",17.52533,
"TUR","CPI","TOT","AGRWTH","M","2021-07",18.95168,
"TUR","CPI","TOT","AGRWTH","M","2021-08",19.25266,
"TUR","CPI","TOT","AGRWTH","M","2021-09",19.58257,
"TUR","CPI","TOT","AGRWTH","M","2021-10",19.89002,
"TUR","CPI","TOT","AGRWTH","M","2021-11",21.31253,
"TUR","CPI","TOT","AGRWTH","M","2021-12",36.0809,
"TUR","CPI","TOT","AGRWTH","M","2022-01",48.69082,
"TUR","CPI","TOT","AGRWTH","M","2022-02",54.43857,
"TUR","CPI","TOT","AGRWTH","M","2022-03",61.14454,
"TUR","CPI","TOT","AGRWTH","M","2022-04",69.97107,
"TUR","CPI","TOT","AGRWTH","M","2022-05",73.49595,
"TUR","CPI","TOT","AGRWTH","M","2022-06",78.6184,
"TUR","CPI","TOT","AGRWTH","M","2022-07",79.60205,
"TUR","CPI","TOT","AGRWTH","M","2022-08",80.2076,
"GBR","CPI","TOT","AGRWTH","M","2019-10",1.5,
"GBR","CPI","TOT","AGRWTH","M","2019-11",1.5,
"GBR","CPI","TOT","AGRWTH","M","2019-12",1.4,
"GBR","CPI","TOT","AGRWTH","M","2020-01",1.8,
"GBR","CPI","TOT","AGRWTH","M","2020-02",1.7,
"GBR","CPI","TOT","AGRWTH","M","2020-03",1.5,
"GBR","CPI","TOT","AGRWTH","M","2020-04",0.9,
"GBR","CPI","TOT","AGRWTH","M","2020-05",0.7,
"GBR","CPI","TOT","AGRWTH","M","2020-06",0.8,
"GBR","CPI","TOT","AGRWTH","M","2020-07",1.1,
"GBR","CPI","TOT","AGRWTH","M","2020-08",0.5,
"GBR","CPI","TOT","AGRWTH","M","2020-09",0.7,
"GBR","CPI","TOT","AGRWTH","M","2020-10",0.9,
"GBR","CPI","TOT","AGRWTH","M","2020-11",0.6,
"GBR","CPI","TOT","AGRWTH","M","2020-12",0.8,
"GBR","CPI","TOT","AGRWTH","M","2021-01",0.9,
"GBR","CPI","TOT","AGRWTH","M","2021-02",0.7,
"GBR","CPI","TOT","AGRWTH","M","2021-03",1,
"GBR","CPI","TOT","AGRWTH","M","2021-04",1.6,
"GBR","CPI","TOT","AGRWTH","M","2021-05",2.1,
"GBR","CPI","TOT","AGRWTH","M","2021-06",2.4,
"GBR","CPI","TOT","AGRWTH","M","2021-07",2.1,
"GBR","CPI","TOT","AGRWTH","M","2021-08",3,
"GBR","CPI","TOT","AGRWTH","M","2021-09",2.9,
"GBR","CPI","TOT","AGRWTH","M","2021-10",3.8,
"GBR","CPI","TOT","AGRWTH","M","2021-11",4.6,
"GBR","CPI","TOT","AGRWTH","M","2021-12",4.8,
"GBR","CPI","TOT","AGRWTH","M","2022-01",4.9,
"GBR","CPI","TOT","AGRWTH","M","2022-02",5.5,
"GBR","CPI","TOT","AGRWTH","M","2022-03",6.2,
"GBR","CPI","TOT","AGRWTH","M","2022-04",7.8,
"GBR","CPI","TOT","AGRWTH","M","2022-05",7.9,
"GBR","CPI","TOT","AGRWTH","M","2022-06",8.2,
"GBR","CPI","TOT","AGRWTH","M","2022-07",8.8,
"GBR","CPI","TOT","AGRWTH","M","2022-08",8.6,
"USA","CPI","TOT","AGRWTH","M","2019-10",1.764043,
"USA","CPI","TOT","AGRWTH","M","2019-11",2.051278,
"USA","CPI","TOT","AGRWTH","M","2019-12",2.28513,
"USA","CPI","TOT","AGRWTH","M","2020-01",2.486572,
"USA","CPI","TOT","AGRWTH","M","2020-02",2.334874,
"USA","CPI","TOT","AGRWTH","M","2020-03",1.539327,
"USA","CPI","TOT","AGRWTH","M","2020-04",0.3290967,
"USA","CPI","TOT","AGRWTH","M","2020-05",0.1179264,
"USA","CPI","TOT","AGRWTH","M","2020-06",0.6457331,
"USA","CPI","TOT","AGRWTH","M","2020-07",0.9860818,
"USA","CPI","TOT","AGRWTH","M","2020-08",1.309645,
"USA","CPI","TOT","AGRWTH","M","2020-09",1.371325,
"USA","CPI","TOT","AGRWTH","M","2020-10",1.182066,
"USA","CPI","TOT","AGRWTH","M","2020-11",1.174536,
"USA","CPI","TOT","AGRWTH","M","2020-12",1.362005,
"USA","CPI","TOT","AGRWTH","M","2021-01",1.39977,
"USA","CPI","TOT","AGRWTH","M","2021-02",1.676215,
"USA","CPI","TOT","AGRWTH","M","2021-03",2.619762,
"USA","CPI","TOT","AGRWTH","M","2021-04",4.159695,
"USA","CPI","TOT","AGRWTH","M","2021-05",4.992707,
"USA","CPI","TOT","AGRWTH","M","2021-06",5.391451,
"USA","CPI","TOT","AGRWTH","M","2021-07",5.365475,
"USA","CPI","TOT","AGRWTH","M","2021-08",5.251272,
"USA","CPI","TOT","AGRWTH","M","2021-09",5.390349,
"USA","CPI","TOT","AGRWTH","M","2021-10",6.221869,
"USA","CPI","TOT","AGRWTH","M","2021-11",6.809003,
"USA","CPI","TOT","AGRWTH","M","2021-12",7.036403,
"USA","CPI","TOT","AGRWTH","M","2022-01",7.479873,
"USA","CPI","TOT","AGRWTH","M","2022-02",7.871064,
"USA","CPI","TOT","AGRWTH","M","2022-03",8.542456,
"USA","CPI","TOT","AGRWTH","M","2022-04",8.25863,
"USA","CPI","TOT","AGRWTH","M","2022-05",8.581511,
"USA","CPI","TOT","AGRWTH","M","2022-06",9.059758,
"USA","CPI","TOT","AGRWTH","M","2022-07",8.524815,
"USA","CPI","TOT","AGRWTH","M","2022-08",8.262692,
"BRA","CPI","TOT","AGRWTH","M","2019-10",2.535029,
"BRA","CPI","TOT","AGRWTH","M","2019-11",3.274906,
"BRA","CPI","TOT","AGRWTH","M","2019-12",4.306151,
"BRA","CPI","TOT","AGRWTH","M","2020-01",4.191771,
"BRA","CPI","TOT","AGRWTH","M","2020-02",4.005114,
"BRA","CPI","TOT","AGRWTH","M","2020-03",3.303158,
"BRA","CPI","TOT","AGRWTH","M","2020-04",2.399279,
"BRA","CPI","TOT","AGRWTH","M","2020-05",1.877727,
"BRA","CPI","TOT","AGRWTH","M","2020-06",2.132417,
"BRA","CPI","TOT","AGRWTH","M","2020-07",2.305625,
"BRA","CPI","TOT","AGRWTH","M","2020-08",2.438465,
"BRA","CPI","TOT","AGRWTH","M","2020-09",3.135329,
"BRA","CPI","TOT","AGRWTH","M","2020-10",3.91835,
"BRA","CPI","TOT","AGRWTH","M","2020-11",4.311224,
"BRA","CPI","TOT","AGRWTH","M","2020-12",4.517457,
"BRA","CPI","TOT","AGRWTH","M","2021-01",4.559198,
"BRA","CPI","TOT","AGRWTH","M","2021-02",5.195379,
"BRA","CPI","TOT","AGRWTH","M","2021-03",6.099479,
"BRA","CPI","TOT","AGRWTH","M","2021-04",6.759304,
"BRA","CPI","TOT","AGRWTH","M","2021-05",8.056066,
"BRA","CPI","TOT","AGRWTH","M","2021-06",8.347073,
"BRA","CPI","TOT","AGRWTH","M","2021-07",8.994823,
"BRA","CPI","TOT","AGRWTH","M","2021-08",9.679773,
"BRA","CPI","TOT","AGRWTH","M","2021-09",10.2464,
"BRA","CPI","TOT","AGRWTH","M","2021-10",10.67262,
"BRA","CPI","TOT","AGRWTH","M","2021-11",10.7385,
"BRA","CPI","TOT","AGRWTH","M","2021-12",10.06098,
"BRA","CPI","TOT","AGRWTH","M","2022-01",10.37943,
"BRA","CPI","TOT","AGRWTH","M","2022-02",10.54366,
"BRA","CPI","TOT","AGRWTH","M","2022-03",11.29941,
"BRA","CPI","TOT","AGRWTH","M","2022-04",12.13163,
"BRA","CPI","TOT","AGRWTH","M","2022-05",11.73121,
"BRA","CPI","TOT","AGRWTH","M","2022-06",11.88687,
"BRA","CPI","TOT","AGRWTH","M","2022-07",10.0694,
"BRA","CPI","TOT","AGRWTH","M","2022-08",8.727291,
"CHL","CPI","TOT","AGRWTH","M","2019-10",2.709946,
"CHL","CPI","TOT","AGRWTH","M","2019-11",2.789359,
"CHL","CPI","TOT","AGRWTH","M","2019-12",3.000795,
"CHL","CPI","TOT","AGRWTH","M","2020-01",3.46402,
"CHL","CPI","TOT","AGRWTH","M","2020-02",3.889275,
"CHL","CPI","TOT","AGRWTH","M","2020-03",3.742471,
"CHL","CPI","TOT","AGRWTH","M","2020-04",3.417372,
"CHL","CPI","TOT","AGRWTH","M","2020-05",2.750857,
"CHL","CPI","TOT","AGRWTH","M","2020-06",2.632094,
"CHL","CPI","TOT","AGRWTH","M","2020-07",2.499268,
"CHL","CPI","TOT","AGRWTH","M","2020-08",2.445917,
"CHL","CPI","TOT","AGRWTH","M","2020-09",3.088765,
"CHL","CPI","TOT","AGRWTH","M","2020-10",2.947714,
"CHL","CPI","TOT","AGRWTH","M","2020-11",2.732979,
"CHL","CPI","TOT","AGRWTH","M","2020-12",2.971252,
"CHL","CPI","TOT","AGRWTH","M","2021-01",3.117805,
"CHL","CPI","TOT","AGRWTH","M","2021-02",2.845956,
"CHL","CPI","TOT","AGRWTH","M","2021-03",2.884066,
"CHL","CPI","TOT","AGRWTH","M","2021-04",3.323493,
"CHL","CPI","TOT","AGRWTH","M","2021-05",3.649009,
"CHL","CPI","TOT","AGRWTH","M","2021-06",3.803985,
"CHL","CPI","TOT","AGRWTH","M","2021-07",4.54329,
"CHL","CPI","TOT","AGRWTH","M","2021-08",4.775041,
"CHL","CPI","TOT","AGRWTH","M","2021-09",5.340265,
"CHL","CPI","TOT","AGRWTH","M","2021-10",6.027037,
"CHL","CPI","TOT","AGRWTH","M","2021-11",6.702388,
"CHL","CPI","TOT","AGRWTH","M","2021-12",7.166948,
"CHL","CPI","TOT","AGRWTH","M","2022-01",7.703042,
"CHL","CPI","TOT","AGRWTH","M","2022-02",7.809453,
"CHL","CPI","TOT","AGRWTH","M","2022-03",9.408826,
"CHL","CPI","TOT","AGRWTH","M","2022-04",10.51613,
"CHL","CPI","TOT","AGRWTH","M","2022-05",11.54518,
"CHL","CPI","TOT","AGRWTH","M","2022-06",12.49082,
"CHL","CPI","TOT","AGRWTH","M","2022-07",13.11953,
"CHL","CPI","TOT","AGRWTH","M","2022-08",14.08988,
"CHN","CPI","TOT","AGRWTH","M","2019-10",3.8,
"CHN","CPI","TOT","AGRWTH","M","2019-11",4.5,
"CHN","CPI","TOT","AGRWTH","M","2019-12",4.5,
"CHN","CPI","TOT","AGRWTH","M","2020-01",5.4,
"CHN","CPI","TOT","AGRWTH","M","2020-02",5.2,
"CHN","CPI","TOT","AGRWTH","M","2020-03",4.3,
"CHN","CPI","TOT","AGRWTH","M","2020-04",3.3,
"CHN","CPI","TOT","AGRWTH","M","2020-05",2.4,
"CHN","CPI","TOT","AGRWTH","M","2020-06",2.5,
"CHN","CPI","TOT","AGRWTH","M","2020-07",2.7,
"CHN","CPI","TOT","AGRWTH","M","2020-08",2.4,
"CHN","CPI","TOT","AGRWTH","M","2020-09",1.7,
"CHN","CPI","TOT","AGRWTH","M","2020-10",0.5,
"CHN","CPI","TOT","AGRWTH","M","2020-11",-0.5,
"CHN","CPI","TOT","AGRWTH","M","2020-12",0.2,
"CHN","CPI","TOT","AGRWTH","M","2021-01",-0.3,
"CHN","CPI","TOT","AGRWTH","M","2021-02",-0.2,
"CHN","CPI","TOT","AGRWTH","M","2021-03",0.4,
"CHN","CPI","TOT","AGRWTH","M","2021-04",0.9,
"CHN","CPI","TOT","AGRWTH","M","2021-05",1.3,
"CHN","CPI","TOT","AGRWTH","M","2021-06",1.1,
"CHN","CPI","TOT","AGRWTH","M","2021-07",1,
"CHN","CPI","TOT","AGRWTH","M","2021-08",0.8,
"CHN","CPI","TOT","AGRWTH","M","2021-09",0.7,
"CHN","CPI","TOT","AGRWTH","M","2021-10",1.5,
"CHN","CPI","TOT","AGRWTH","M","2021-11",2.3,
"CHN","CPI","TOT","AGRWTH","M","2021-12",1.5,
"CHN","CPI","TOT","AGRWTH","M","2022-01",0.9,
"CHN","CPI","TOT","AGRWTH","M","2022-02",0.9,
"CHN","CPI","TOT","AGRWTH","M","2022-03",1.5,
"CHN","CPI","TOT","AGRWTH","M","2022-04",2.1,
"CHN","CPI","TOT","AGRWTH","M","2022-05",2.1,
"CHN","CPI","TOT","AGRWTH","M","2022-06",2.5,
"CHN","CPI","TOT","AGRWTH","M","2022-07",2.7,
"CHN","CPI","TOT","AGRWTH","M","2022-08",2.5,
"EST","CPI","TOT","AGRWTH","M","2019-10",1.55587,
"EST","CPI","TOT","AGRWTH","M","2019-11",1.848341,
"EST","CPI","TOT","AGRWTH","M","2019-12",1.75772,
"EST","CPI","TOT","AGRWTH","M","2020-01",1.619048,
"EST","CPI","TOT","AGRWTH","M","2020-02",1.949596,
"EST","CPI","TOT","AGRWTH","M","2020-03",0.900474,
"EST","CPI","TOT","AGRWTH","M","2020-04",-0.7951356,
"EST","CPI","TOT","AGRWTH","M","2020-05",-1.679888,
"EST","CPI","TOT","AGRWTH","M","2020-06",-0.978109,
"EST","CPI","TOT","AGRWTH","M","2020-07",-0.8395522,
"EST","CPI","TOT","AGRWTH","M","2020-08",-0.9263548,
"EST","CPI","TOT","AGRWTH","M","2020-09",-1.06679,
"EST","CPI","TOT","AGRWTH","M","2020-10",-1.485608,
"EST","CPI","TOT","AGRWTH","M","2020-11",-1.116799,
"EST","CPI","TOT","AGRWTH","M","2020-12",-0.7936508,
"EST","CPI","TOT","AGRWTH","M","2021-01",0.2343018,
"EST","CPI","TOT","AGRWTH","M","2021-02",0.6063433,
"EST","CPI","TOT","AGRWTH","M","2021-03",1.12729,
"EST","CPI","TOT","AGRWTH","M","2021-04",1.885903,
"EST","CPI","TOT","AGRWTH","M","2021-05",3.559563,
"EST","CPI","TOT","AGRWTH","M","2021-06",3.809972,
"EST","CPI","TOT","AGRWTH","M","2021-07",4.938852,
"EST","CPI","TOT","AGRWTH","M","2021-08",5.049088,
"EST","CPI","TOT","AGRWTH","M","2021-09",6.65729,
"EST","CPI","TOT","AGRWTH","M","2021-10",7.021677,
"EST","CPI","TOT","AGRWTH","M","2021-11",8.847059,
"EST","CPI","TOT","AGRWTH","M","2021-12",12.14118,
"EST","CPI","TOT","AGRWTH","M","2022-01",11.3137,
"EST","CPI","TOT","AGRWTH","M","2022-02",12.00742,
"EST","CPI","TOT","AGRWTH","M","2022-03",15.18811,
"EST","CPI","TOT","AGRWTH","M","2022-04",18.88015,
"EST","CPI","TOT","AGRWTH","M","2022-05",19.98167,
"EST","CPI","TOT","AGRWTH","M","2022-06",21.8396,
"EST","CPI","TOT","AGRWTH","M","2022-07",22.86068,
"EST","CPI","TOT","AGRWTH","M","2022-08",24.78861,
"IND","CPI","TOT","AGRWTH","M","2019-10",7.615894,
"IND","CPI","TOT","AGRWTH","M","2019-11",8.609271,
"IND","CPI","TOT","AGRWTH","M","2019-12",9.634551,
"IND","CPI","TOT","AGRWTH","M","2020-01",7.491857,
"IND","CPI","TOT","AGRWTH","M","2020-02",6.840391,
"IND","CPI","TOT","AGRWTH","M","2020-03",5.501618,
"IND","CPI","TOT","AGRWTH","M","2020-04",5.448718,
"IND","CPI","TOT","AGRWTH","M","2020-05",5.095541,
"IND","CPI","TOT","AGRWTH","M","2020-06",5.063291,
"IND","CPI","TOT","AGRWTH","M","2020-07",5.329154,
"IND","CPI","TOT","AGRWTH","M","2020-08",5.625,
"IND","CPI","TOT","AGRWTH","M","2020-09",5.636574,
"IND","CPI","TOT","AGRWTH","M","2020-10",5.902163,
"IND","CPI","TOT","AGRWTH","M","2020-11",5.284787,
"IND","CPI","TOT","AGRWTH","M","2020-12",3.686636,
"IND","CPI","TOT","AGRWTH","M","2021-01",3.162966,
"IND","CPI","TOT","AGRWTH","M","2021-02",4.494493,
"IND","CPI","TOT","AGRWTH","M","2021-03",5.665658,
"IND","CPI","TOT","AGRWTH","M","2021-04",5.13986,
"IND","CPI","TOT","AGRWTH","M","2021-05",5.257646,
"IND","CPI","TOT","AGRWTH","M","2021-06",5.577841,
"IND","CPI","TOT","AGRWTH","M","2021-07",5.26388,
"IND","CPI","TOT","AGRWTH","M","2021-08",4.811442,
"IND","CPI","TOT","AGRWTH","M","2021-09",4.403048,
"IND","CPI","TOT","AGRWTH","M","2021-10",4.518828,
"IND","CPI","TOT","AGRWTH","M","2021-11",4.837365,
"IND","CPI","TOT","AGRWTH","M","2021-12",5.555555,
"IND","CPI","TOT","AGRWTH","M","2022-01",5.837564,
"IND","CPI","TOT","AGRWTH","M","2022-02",5.042017,
"IND","CPI","TOT","AGRWTH","M","2022-03",5.351171,
"IND","CPI","TOT","AGRWTH","M","2022-04",6.32806,
"IND","CPI","TOT","AGRWTH","M","2022-05",6.965174,
"IND","CPI","TOT","AGRWTH","M","2022-06",6.162695,
"IND","CPI","TOT","AGRWTH","M","2022-07",5.781759,
"IND","CPI","TOT","AGRWTH","M","2022-08",5.853659,
"IDN","CPI","TOT","AGRWTH","M","2019-10",3.129657,
"IDN","CPI","TOT","AGRWTH","M","2019-11",3.002378,
"IDN","CPI","TOT","AGRWTH","M","2019-12",2.718074,
"IDN","CPI","TOT","AGRWTH","M","2020-01",2.67982,
"IDN","CPI","TOT","AGRWTH","M","2020-02",3.050398,
"IDN","CPI","TOT","AGRWTH","M","2020-03",3.034518,
"IDN","CPI","TOT","AGRWTH","M","2020-04",2.659881,
"IDN","CPI","TOT","AGRWTH","M","2020-05",2.033128,
"IDN","CPI","TOT","AGRWTH","M","2020-06",1.655701,
"IDN","CPI","TOT","AGRWTH","M","2020-07",1.234191,
"IDN","CPI","TOT","AGRWTH","M","2020-08",1.069278,
"IDN","CPI","TOT","AGRWTH","M","2020-09",1.298534,
"IDN","CPI","TOT","AGRWTH","M","2020-10",1.344191,
"IDN","CPI","TOT","AGRWTH","M","2020-11",1.477663,
"IDN","CPI","TOT","AGRWTH","M","2020-12",1.586504,
"IDN","CPI","TOT","AGRWTH","M","2021-01",1.553952,
"IDN","CPI","TOT","AGRWTH","M","2021-02",1.37591,
"IDN","CPI","TOT","AGRWTH","M","2021-03",1.365541,
"IDN","CPI","TOT","AGRWTH","M","2021-04",1.421756,
"IDN","CPI","TOT","AGRWTH","M","2021-05",1.678268,
"IDN","CPI","TOT","AGRWTH","M","2021-06",1.332572,
"IDN","CPI","TOT","AGRWTH","M","2021-07",1.515007,
"IDN","CPI","TOT","AGRWTH","M","2021-08",1.591992,
"IDN","CPI","TOT","AGRWTH","M","2021-09",1.602289,
"IDN","CPI","TOT","AGRWTH","M","2021-10",1.658406,
"IDN","CPI","TOT","AGRWTH","M","2021-11",1.748883,
"IDN","CPI","TOT","AGRWTH","M","2021-12",1.873581,
"IDN","CPI","TOT","AGRWTH","M","2022-01",2.180274,
"IDN","CPI","TOT","AGRWTH","M","2022-02",2.05544,
"IDN","CPI","TOT","AGRWTH","M","2022-03",2.637777,
"IDN","CPI","TOT","AGRWTH","M","2022-04",3.471634,
"IDN","CPI","TOT","AGRWTH","M","2022-05",3.554347,
"IDN","CPI","TOT","AGRWTH","M","2022-06",4.349051,
"IDN","CPI","TOT","AGRWTH","M","2022-07",4.937113,
"IDN","CPI","TOT","AGRWTH","M","2022-08",4.691752,
"ISR","CPI","TOT","AGRWTH","M","2019-10",0.39801,
"ISR","CPI","TOT","AGRWTH","M","2019-11",0.2994012,
"ISR","CPI","TOT","AGRWTH","M","2019-12",0.6006006,
"ISR","CPI","TOT","AGRWTH","M","2020-01",0.3006012,
"ISR","CPI","TOT","AGRWTH","M","2020-02",0.1001001,
"ISR","CPI","TOT","AGRWTH","M","2020-03",0,
"ISR","CPI","TOT","AGRWTH","M","2020-04",-0.5958292,
"ISR","CPI","TOT","AGRWTH","M","2020-05",-1.577909,
"ISR","CPI","TOT","AGRWTH","M","2020-06",-1.09127,
"ISR","CPI","TOT","AGRWTH","M","2020-07",-0.5970149,
"ISR","CPI","TOT","AGRWTH","M","2020-08",-0.7944389,
"ISR","CPI","TOT","AGRWTH","M","2020-09",-0.6965174,
"ISR","CPI","TOT","AGRWTH","M","2020-10",-0.7928642,
"ISR","CPI","TOT","AGRWTH","M","2020-11",-0.5970149,
"ISR","CPI","TOT","AGRWTH","M","2020-12",-0.6965174,
"ISR","CPI","TOT","AGRWTH","M","2021-01",-0.3996004,
"ISR","CPI","TOT","AGRWTH","M","2021-02",0,
"ISR","CPI","TOT","AGRWTH","M","2021-03",0.1992032,
"ISR","CPI","TOT","AGRWTH","M","2021-04",0.7992008,
"ISR","CPI","TOT","AGRWTH","M","2021-05",1.503006,
"ISR","CPI","TOT","AGRWTH","M","2021-06",1.705115,
"ISR","CPI","TOT","AGRWTH","M","2021-07",1.901902,
"ISR","CPI","TOT","AGRWTH","M","2021-08",2.202202,
"ISR","CPI","TOT","AGRWTH","M","2021-09",2.50501,
"ISR","CPI","TOT","AGRWTH","M","2021-10",2.297702,
"ISR","CPI","TOT","AGRWTH","M","2021-11",2.402402,
"ISR","CPI","TOT","AGRWTH","M","2021-12",2.805611,
"ISR","CPI","TOT","AGRWTH","M","2022-01",3.109328,
"ISR","CPI","TOT","AGRWTH","M","2022-02",3.5,
"ISR","CPI","TOT","AGRWTH","M","2022-03",3.479125,
"ISR","CPI","TOT","AGRWTH","M","2022-04",3.964321,
"ISR","CPI","TOT","AGRWTH","M","2022-05",4.146101,
"ISR","CPI","TOT","AGRWTH","M","2022-06",4.43787,
"ISR","CPI","TOT","AGRWTH","M","2022-07",5.206287,
"ISR","CPI","TOT","AGRWTH","M","2022-08",4.60333,
"RUS","CPI","TOT","AGRWTH","M","2019-10",3.766187,
"RUS","CPI","TOT","AGRWTH","M","2019-11",3.539037,
"RUS","CPI","TOT","AGRWTH","M","2019-12",3.04619,
"RUS","CPI","TOT","AGRWTH","M","2020-01",2.423893,
"RUS","CPI","TOT","AGRWTH","M","2020-02",2.311721,
"RUS","CPI","TOT","AGRWTH","M","2020-03",2.546287,
"RUS","CPI","TOT","AGRWTH","M","2020-04",3.098436,
"RUS","CPI","TOT","AGRWTH","M","2020-05",3.026511,
"RUS","CPI","TOT","AGRWTH","M","2020-06",3.211885,
"RUS","CPI","TOT","AGRWTH","M","2020-07",3.366394,
"RUS","CPI","TOT","AGRWTH","M","2020-08",3.573624,
"RUS","CPI","TOT","AGRWTH","M","2020-09",3.666989,
"RUS","CPI","TOT","AGRWTH","M","2020-10",3.977587,
"RUS","CPI","TOT","AGRWTH","M","2020-11",4.423442,
"RUS","CPI","TOT","AGRWTH","M","2020-12",4.912471,
"RUS","CPI","TOT","AGRWTH","M","2021-01",5.194607,
"RUS","CPI","TOT","AGRWTH","M","2021-02",5.666425,
"RUS","CPI","TOT","AGRWTH","M","2021-03",5.782022,
"RUS","CPI","TOT","AGRWTH","M","2021-04",5.519744,
"RUS","CPI","TOT","AGRWTH","M","2021-05",6.014352,
"RUS","CPI","TOT","AGRWTH","M","2021-06",6.511526,
"RUS","CPI","TOT","AGRWTH","M","2021-07",6.469069,
"RUS","CPI","TOT","AGRWTH","M","2021-08",6.692744,
"RUS","CPI","TOT","AGRWTH","M","2021-09",7.408086,
"RUS","CPI","TOT","AGRWTH","M","2021-10",8.135334,
"RUS","CPI","TOT","AGRWTH","M","2021-11",8.403767,
"RUS","CPI","TOT","AGRWTH","M","2021-12",8.393015,
"RUS","CPI","TOT","AGRWTH","M","2022-01",8.737564,
"RUS","CPI","TOT","AGRWTH","M","2022-02",9.158359,
"RUS","CPI","TOT","AGRWTH","M","2022-03",16.69844,
"SVN","CPI","TOT","AGRWTH","M","2019-10",1.423625,
"SVN","CPI","TOT","AGRWTH","M","2019-11",1.403037,
"SVN","CPI","TOT","AGRWTH","M","2019-12",1.826793,
"SVN","CPI","TOT","AGRWTH","M","2020-01",2.081704,
"SVN","CPI","TOT","AGRWTH","M","2020-02",1.968771,
"SVN","CPI","TOT","AGRWTH","M","2020-03",0.4719253,
"SVN","CPI","TOT","AGRWTH","M","2020-04",-1.223242,
"SVN","CPI","TOT","AGRWTH","M","2020-05",-1.231527,
"SVN","CPI","TOT","AGRWTH","M","2020-06",-0.3115265,
"SVN","CPI","TOT","AGRWTH","M","2020-07",0.2852253,
